user,event,invited,timestamp,interested,not_interested
627948360,2823119321,0,2012-10-10 08:57:03.729000+00:00,0,0
627948360,1600413013,0,2012-10-10 08:57:03.729000+00:00,0,0
627948360,1617301663,0,2012-10-10 08:57:03.729000+00:00,0,0
630652349,1406344701,0,2012-11-30 12:41:59.570000+00:00,1,0
630652349,1491668010,0,2012-11-30 12:41:59.570000+00:00,0,0
630652349,3795987129,0,2012-11-30 12:41:59.570000+00:00,0,0
630652349,88663689,0,2012-11-30 12:41:59.570000+00:00,0,0
631446479,1937970808,1,2012-10-23 12:11:40.472000+00:00,0,0
631446479,2219856004,1,2012-10-23 12:11:40.472000+00:00,0,0
631446479,3856018417,0,2012-10-23 12:11:40.472000+00:00,0,0
631446479,3158709668,0,2012-10-23 12:11:40.472000+00:00,0,0
631446479,1206747600,0,2012-10-23 12:11:40.472000+00:00,1,0
631446479,3687051315,0,2012-10-23 12:11:40.472000+00:00,0,0
635462786,613942852,0,2012-10-13 13:18:27.216000+00:00,1,0
635462786,2872892494,0,2012-10-13 13:18:24.671000+00:00,1,0
635462786,3881746508,0,2012-10-13 13:18:23.155000+00:00,0,0
635462786,841013245,0,2012-10-13 13:18:23.155000+00:00,0,0
635462786,3541476814,0,2012-10-13 13:18:23.155000+00:00,0,0
635462786,3217775401,0,2012-10-13 13:18:23.155000+00:00,1,0
635462786,1319656469,0,2012-10-13 13:18:23.155000+00:00,0,0
637505307,2824096896,0,2012-09-14 00:01:39.059000+00:00,1,0
637505307,4209606131,0,2012-09-14 00:01:39.059000+00:00,0,0
637505307,2615804415,0,2012-09-14 00:01:39.059000+00:00,0,0
637505307,4215548909,0,2012-09-14 00:01:39.059000+00:00,0,0
637505307,1977909542,0,2012-09-14 00:01:39.059000+00:00,0,0
637505307,4089322861,0,2012-09-14 00:01:39.059000+00:00,0,0
639250885,2098363618,0,2012-10-14 20:45:35.454000+00:00,0,0
639250885,406159580,0,2012-10-14 20:45:35.454000+00:00,0,0
639250885,2892792634,0,2012-10-14 20:45:35.454000+00:00,0,0
639250885,2460207561,0,2012-10-14 20:45:35.454000+00:00,0,0
639250885,2831932384,0,2012-10-14 20:45:35.454000+00:00,0,0
639250885,2424637456,0,2012-10-14 20:45:35.454000+00:00,1,0
639409951,2015438787,0,2012-08-03 12:01:29.288000+00:00,0,0
639409951,2218232029,0,2012-08-03 12:01:29.288000+00:00,0,0
639409951,321596465,1,2012-08-03 12:01:29.288000+00:00,0,0
639409951,1703662408,0,2012-08-03 12:01:29.288000+00:00,0,0
639409951,1170112049,0,2012-08-03 12:01:29.288000+00:00,0,0
639409951,3277893314,0,2012-08-03 12:01:29.288000+00:00,1,0
641678389,1077901228,0,2012-09-26 19:03:48.412000+00:00,0,0
641678389,1538644517,0,2012-09-26 19:03:48.412000+00:00,0,0
641678389,116335087,1,2012-09-26 19:03:48.412000+00:00,0,0
641678389,2368882162,1,2012-09-26 19:03:48.412000+00:00,0,0
641678389,2170473823,1,2012-09-26 19:03:48.412000+00:00,0,0
641678389,2531947768,0,2012-09-26 19:03:48.412000+00:00,1,0
641836752,348631044,0,2012-11-13 02:46:20.695000+00:00,0,0
641836752,3868530854,0,2012-11-13 02:46:20.695000+00:00,1,0
641836752,101334227,0,2012-11-13 02:46:28.774000+00:00,1,0
641836752,3415274331,0,2012-11-13 02:46:20.695000+00:00,0,0
641836752,784366933,0,2012-11-13 02:46:20.695000+00:00,0,0
641836752,3979413296,0,2012-11-13 02:46:20.695000+00:00,0,0
641836752,308676347,0,2012-11-13 02:46:20.695000+00:00,0,0
642317092,3335267883,0,2012-11-26 12:33:19.549000+00:00,0,0
642317092,2951622929,0,2012-11-26 12:33:19.549000+00:00,0,0
642317092,2134876228,0,2012-11-26 12:33:19.549000+00:00,0,0
642317092,45718516,0,2012-11-26 12:33:19.549000+00:00,1,0
642317092,1974247761,0,2012-10-07 05:38:02.249000+00:00,0,0
642317092,678132679,0,2012-10-07 05:38:14.503000+00:00,1,0
642317092,761140108,0,2012-10-07 05:38:02.249000+00:00,0,0
642317092,4211366080,0,2012-10-07 05:38:02.249000+00:00,1,0
642317092,1832462541,0,2012-10-07 05:38:02.249000+00:00,0,0
642317092,3669346949,0,2012-10-07 05:38:02.249000+00:00,0,0
642317092,54535450,0,2012-10-07 05:38:02.249000+00:00,0,0
642317092,1997109747,0,2012-11-26 12:33:19.549000+00:00,0,0
642317092,3376956416,0,2012-11-26 12:33:19.549000+00:00,0,0
645414373,2146934064,0,2012-11-25 09:11:54.524000+00:00,0,0
645414373,3840019133,0,2012-11-25 09:11:54.524000+00:00,0,0
645414373,3923438992,0,2012-11-25 09:11:54.524000+00:00,0,0
645414373,473346989,0,2012-11-25 09:11:54.524000+00:00,1,0
648931301,1116957623,0,2012-11-14 17:35:41.696000+00:00,0,0
648931301,2232765899,0,2012-11-14 17:35:41.696000+00:00,0,0
648931301,2567184413,0,2012-11-14 17:35:41.696000+00:00,0,0
648931301,1190152428,0,2012-11-14 17:35:41.696000+00:00,1,0
648931301,2007279414,1,2012-11-14 17:35:41.696000+00:00,0,0
648931301,1940265937,0,2012-11-14 17:35:41.696000+00:00,0,0
649114603,3544663643,0,2012-09-29 23:57:56.534000+00:00,0,0
649114603,1243097755,0,2012-10-14 06:26:02.391000+00:00,0,0
649114603,2476460170,0,2012-09-29 23:57:56.534000+00:00,1,0
649114603,1205417206,0,2012-10-14 06:26:02.391000+00:00,0,0
649114603,1576680977,0,2012-10-14 06:26:02.391000+00:00,0,0
649114603,1970721704,0,2012-09-29 23:57:56.534000+00:00,0,0
649114603,3345209952,0,2012-09-29 23:57:56.534000+00:00,0,0
649114603,1940779926,0,2012-09-29 23:57:56.534000+00:00,0,0
649114603,3031305638,0,2012-09-29 23:57:56.534000+00:00,0,0
649114603,806275357,0,2012-10-14 06:26:02.391000+00:00,0,0
649114603,1672084151,0,2012-10-14 06:26:02.391000+00:00,1,0
649114603,591309308,0,2012-10-14 06:26:02.391000+00:00,0,0
651240040,2483352434,0,2012-10-24 22:26:04.381000+00:00,0,0
651240040,1361307272,0,2012-10-24 22:26:04.381000+00:00,1,0
651240040,2401458775,0,2012-10-24 22:26:04.381000+00:00,0,0
651240040,1209963424,0,2012-10-24 22:26:04.381000+00:00,0,0
651240040,2529072432,0,2012-10-24 22:26:27.005000+00:00,1,0
651240040,3429508261,0,2012-10-24 22:26:04.381000+00:00,0,0
651240040,1752177173,0,2012-10-24 22:26:04.381000+00:00,0,0
651258472,2620915673,0,2012-11-23 03:17:11.469000+00:00,1,0
651258472,2006433337,0,2012-11-23 03:17:11.469000+00:00,0,0
651258472,4213130405,0,2012-11-23 03:17:11.469000+00:00,0,0
651258472,2584815477,0,2012-11-23 03:17:11.469000+00:00,0,0
651258472,792632006,0,2012-11-23 03:17:11.469000+00:00,0,0
651258472,3469146752,0,2012-11-23 03:17:11.469000+00:00,0,0
653909548,3831365201,0,2012-09-06 03:19:10.041000+00:00,1,0
653909548,1801766962,0,2012-09-06 03:15:23.639000+00:00,1,0
653909548,931943556,0,2012-09-06 03:14:37.568000+00:00,1,0
653909548,2354737755,0,2012-09-06 03:14:37.568000+00:00,0,0
653909548,3221494425,0,2012-09-06 03:14:37.568000+00:00,0,0
653909548,2797207968,0,2012-09-06 03:14:37.568000+00:00,0,0
653909548,295859751,0,2012-09-06 03:14:37.568000+00:00,0,0
653909548,2286788106,0,2012-09-06 03:14:37.568000+00:00,0,0
653909548,3444116390,0,2012-09-06 03:18:36.237000+00:00,1,0
653909548,578836029,0,2012-09-06 03:19:04.974000+00:00,1,0
653909548,1602727924,0,2012-09-06 03:19:18.105000+00:00,1,0
653909548,3068673644,0,2012-09-06 03:19:12.563000+00:00,1,0
653909548,3018072372,0,2012-09-06 03:18:34.227000+00:00,1,0
653909548,3270799775,0,2012-09-06 03:18:32.204000+00:00,1,0
655721325,4181313745,0,2012-07-26 14:43:33.514000+00:00,1,0
655721325,2209898896,0,2012-07-26 14:43:33.514000+00:00,0,0
655721325,3225161223,0,2012-07-26 14:43:33.514000+00:00,0,0
655721325,2706889282,0,2012-07-26 14:43:33.514000+00:00,0,0
655721325,1858559841,0,2012-07-26 14:43:33.514000+00:00,0,0
655721325,1205782315,0,2012-07-26 14:43:33.514000+00:00,0,0
659158929,3922480541,0,2012-11-06 07:56:13.643000+00:00,0,0
659158929,1578063348,0,2012-11-06 07:56:13.643000+00:00,1,0
659158929,2165957355,0,2012-11-06 07:56:13.643000+00:00,0,0
659158929,898889852,0,2012-11-06 07:56:13.643000+00:00,0,0
659158929,2155511798,0,2012-11-06 07:56:13.643000+00:00,0,0
659158929,2732343383,0,2012-11-06 07:56:13.643000+00:00,0,0
659447721,3211869804,0,2012-09-23 19:16:59.892000+00:00,0,0
659447721,1338116650,1,2012-09-23 19:16:59.892000+00:00,0,0
659447721,1669597962,0,2012-09-23 19:16:59.892000+00:00,1,0
659447721,180901205,0,2012-09-23 19:16:59.892000+00:00,0,0
659447721,1236072035,1,2012-09-23 19:16:59.892000+00:00,0,0
659447721,1414791342,0,2012-09-23 19:16:59.892000+00:00,0,0
659725808,3047285147,0,2012-10-30 05:56:03.721000+00:00,0,0
659725808,101008559,0,2012-10-30 05:56:03.721000+00:00,0,0
659725808,3256009463,0,2012-10-30 05:56:03.721000+00:00,0,0
659725808,955398943,0,2012-10-30 05:56:03.721000+00:00,1,0
659725808,3276213471,0,2012-10-30 05:56:03.721000+00:00,0,0
659725808,3183605169,0,2012-10-30 05:56:03.721000+00:00,0,0
659725808,2822187055,0,2012-10-30 05:56:18.390000+00:00,1,0
661151794,2549186516,0,2012-10-05 15:08:39.170000+00:00,0,0
661151794,187728438,0,2012-10-05 15:08:39.170000+00:00,0,0
661151794,187728438,0,2012-10-05 03:25:53.330000+00:00,0,0
661151794,2549186516,0,2012-10-05 03:25:53.330000+00:00,0,0
661151794,1508535164,0,2012-10-05 03:25:53.330000+00:00,0,0
661151794,2731275763,0,2012-10-05 03:25:53.330000+00:00,0,0
661151794,2427659174,0,2012-10-05 03:25:53.330000+00:00,0,0
661151794,1326595643,0,2012-10-07 15:27:53.552000+00:00,1,0
661151794,1043712341,0,2012-10-05 03:25:53.330000+00:00,1,0
661151794,3780075220,0,2012-10-05 15:08:39.170000+00:00,1,0
661151794,1508535164,0,2012-10-05 15:08:39.170000+00:00,0,0
661151794,2268576153,0,2012-10-07 15:27:58.722000+00:00,1,0
661151794,3881506984,0,2012-10-07 15:27:52.026000+00:00,1,0
661151794,2162029283,0,2012-10-05 15:08:39.170000+00:00,0,0
661151794,2427659174,0,2012-10-05 15:08:39.170000+00:00,0,0
661151794,187728438,0,2012-10-07 15:27:52.026000+00:00,0,0
661151794,4098307380,0,2012-10-07 15:27:52.026000+00:00,0,0
661151794,1430932461,0,2012-10-07 15:27:52.026000+00:00,0,0
661151794,3175383828,0,2012-10-07 15:27:52.026000+00:00,0,0
661151794,1381535648,0,2012-10-07 15:27:52.026000+00:00,0,0
661656054,527070251,0,2012-10-09 18:00:59.431000+00:00,1,0
661656054,3085890896,0,2012-10-09 17:59:57.580000+00:00,0,0
661656054,1393751701,0,2012-10-20 02:03:11.226000+00:00,0,0
661656054,1502205727,0,2012-10-20 02:03:11.226000+00:00,0,0
661656054,3630632197,0,2012-10-09 17:59:57.580000+00:00,1,0
661656054,430406405,0,2012-10-20 02:03:11.226000+00:00,0,0
661656054,1971956223,0,2012-10-09 17:59:57.580000+00:00,0,0
661656054,2994155492,0,2012-10-09 17:59:57.580000+00:00,0,0
661656054,3106536799,0,2012-10-20 02:03:11.226000+00:00,1,0
666534021,2460729759,0,2012-09-24 16:39:45.448000+00:00,0,0
666534021,1482977591,0,2012-09-24 16:39:45.448000+00:00,0,0
666534021,1320937087,0,2012-09-24 16:39:45.448000+00:00,0,0
666534021,3659345285,0,2012-09-24 16:39:45.448000+00:00,0,0
666534021,94390648,1,2012-09-24 16:39:45.448000+00:00,0,0
666534021,3413747696,0,2012-09-24 16:39:45.448000+00:00,1,0
673356819,1856036186,0,2012-10-31 00:25:13.553000+00:00,0,0
673356819,4140154751,0,2012-10-31 00:25:13.553000+00:00,1,0
673356819,2803195749,0,2012-10-31 00:25:13.553000+00:00,0,0
673356819,2059769837,0,2012-10-31 00:25:13.553000+00:00,0,0
673356819,2610561518,0,2012-10-31 00:25:13.553000+00:00,0,0
673356819,1241270051,0,2012-10-31 00:25:13.553000+00:00,0,0
673356819,1914791953,0,2012-10-31 00:25:23.832000+00:00,1,0
677048573,741936389,0,2012-10-29 22:40:45.583000+00:00,0,0
677048573,3920286067,0,2012-10-29 22:40:45.583000+00:00,0,0
677048573,889355158,0,2012-10-29 22:40:45.583000+00:00,1,0
677048573,2120779072,0,2012-10-29 22:40:45.583000+00:00,0,0
677048573,939765972,0,2012-10-29 22:40:45.583000+00:00,0,0
677048573,1448086840,0,2012-10-29 22:40:45.583000+00:00,0,0
677048573,757019021,0,2012-10-29 22:41:36.087000+00:00,1,0
677234912,991427858,0,2012-09-30 17:36:11.695000+00:00,1,0
677234912,3467326245,0,2012-09-30 17:37:08.767000+00:00,0,1
677234912,935448568,0,2012-09-30 17:36:11.695000+00:00,0,0
677234912,351209994,0,2012-09-30 17:36:11.695000+00:00,0,0
677234912,4157898359,0,2012-09-30 17:36:11.695000+00:00,0,0
677234912,2324438453,0,2012-09-30 17:36:11.695000+00:00,0,0
677234912,1593628994,1,2012-09-30 17:36:11.695000+00:00,0,0
680402144,199908595,0,2012-10-27 17:38:21.403000+00:00,0,0
680402144,3768450121,0,2012-10-27 17:38:21.403000+00:00,0,0
680402144,3439842241,0,2012-10-27 17:38:21.403000+00:00,0,0
680402144,3877409694,0,2012-10-27 17:38:21.403000+00:00,0,0
680402144,1368851974,0,2012-10-27 17:38:21.403000+00:00,0,0
680402144,2935869426,0,2012-10-27 17:38:21.403000+00:00,1,0
681010476,823015621,0,2012-10-31 07:03:26.688000+00:00,0,0
681010476,3281130769,1,2012-10-31 07:03:26.688000+00:00,0,0
681010476,1597380017,0,2012-10-31 07:03:26.688000+00:00,1,0
681010476,152418051,0,2012-10-31 07:03:39.462000+00:00,1,0
681010476,1528500344,0,2012-10-31 07:03:37.448000+00:00,1,0
681010476,1323913377,0,2012-10-31 07:03:26.688000+00:00,0,0
681010476,3144013743,0,2012-10-31 07:03:26.688000+00:00,0,0
681010476,44607617,0,2012-10-31 07:03:26.688000+00:00,0,0
681315287,104363229,0,2012-09-24 18:54:21.459000+00:00,0,0
681315287,2452750556,0,2012-09-24 18:54:21.459000+00:00,0,0
681315287,3413747696,0,2012-09-24 18:54:21.459000+00:00,1,0
681315287,4150025051,0,2012-09-24 18:54:21.459000+00:00,0,0
681315287,252367593,0,2012-09-24 18:54:21.459000+00:00,0,0
681315287,2477400016,0,2012-09-24 18:54:21.459000+00:00,0,0
682721107,955398943,0,2012-10-02 07:13:52.528000+00:00,1,0
682721107,2529072432,0,2012-10-02 07:13:51.502000+00:00,1,0
682721107,1532377761,0,2012-10-02 07:13:51.502000+00:00,0,0
682721107,600647841,0,2012-10-02 07:13:51.502000+00:00,0,0
682721107,3632072502,0,2012-10-02 07:13:51.502000+00:00,0,0
682721107,221202458,0,2012-10-02 07:13:51.502000+00:00,0,0
682721107,1390707377,0,2012-10-02 07:13:51.502000+00:00,0,0
686015101,4123308008,0,2012-09-25 02:45:08.660000+00:00,0,0
686015101,1179672480,0,2012-09-25 02:45:08.660000+00:00,0,0
686015101,3667110496,0,2012-09-25 02:45:08.660000+00:00,0,0
686015101,2261000241,0,2012-09-25 02:45:08.660000+00:00,0,0
686015101,1406192615,0,2012-09-25 02:49:08.288000+00:00,0,1
686015101,3260945424,0,2012-09-25 02:49:18.028000+00:00,0,1
686015101,3216854901,0,2012-09-25 02:45:08.660000+00:00,0,0
686015101,2345968214,0,2012-09-25 02:45:08.660000+00:00,1,0
686151443,2401458775,0,2012-10-25 03:09:13.294000+00:00,0,0
686151443,3429508261,0,2012-10-25 03:09:13.294000+00:00,0,0
686151443,4171256718,0,2012-10-25 03:09:13.294000+00:00,0,0
686151443,3676836672,0,2012-10-25 03:09:13.294000+00:00,1,0
687313787,1255629030,0,2012-10-28 01:06:53.306000+00:00,1,0
687313787,1212947698,0,2012-10-28 01:05:58.465000+00:00,1,0
687313787,1845982132,0,2012-10-28 01:04:26.940000+00:00,0,0
687313787,1488068589,0,2012-10-28 01:04:26.940000+00:00,1,0
687313787,1174920776,0,2012-10-28 01:04:26.940000+00:00,0,0
687313787,1466704967,0,2012-10-28 01:04:26.940000+00:00,0,0
687313787,3429508261,0,2012-10-28 01:04:26.940000+00:00,0,0
687313787,2415873572,0,2012-10-28 01:04:56.099000+00:00,1,0
689225317,3581275802,0,2012-10-28 00:26:08.369000+00:00,0,0
689225317,1850381877,0,2012-10-28 00:26:08.369000+00:00,0,0
689225317,1787065236,0,2012-10-28 00:26:08.369000+00:00,0,0
689225317,196335814,0,2012-10-28 00:26:08.369000+00:00,0,0
689225317,559618821,0,2012-10-28 00:26:08.369000+00:00,1,0
689225317,1488068589,0,2012-10-28 00:26:08.369000+00:00,0,0
689961313,4063842421,0,2012-11-01 07:49:47.335000+00:00,1,0
689961313,3466523662,0,2012-11-01 07:49:47.335000+00:00,0,0
689961313,3488779034,0,2012-11-01 07:49:47.335000+00:00,0,0
689961313,2698678033,0,2012-11-01 07:49:47.335000+00:00,0,0
689961313,3276213471,0,2012-11-01 07:49:47.335000+00:00,0,0
689961313,4136385770,0,2012-11-01 07:49:47.335000+00:00,0,0
691831024,1902753965,0,2012-11-09 17:52:52.795000+00:00,1,0
691831024,1667438718,0,2012-11-09 17:53:19.816000+00:00,1,0
691831024,2993747793,0,2012-11-09 17:52:52.795000+00:00,0,0
691831024,2548272502,0,2012-11-09 17:52:52.795000+00:00,0,0
691831024,1714855985,0,2012-11-09 17:52:52.795000+00:00,0,0
691831024,212302062,0,2012-11-09 17:52:52.795000+00:00,0,0
694221975,3720373392,0,2012-09-28 13:26:22.033000+00:00,0,0
694221975,2489566262,0,2012-09-28 13:26:22.033000+00:00,0,0
694221975,1766881633,0,2012-09-28 13:26:22.033000+00:00,0,0
694221975,1141864640,0,2012-09-28 13:26:22.033000+00:00,1,0
694709965,2263113621,0,2012-11-01 18:01:27.068000+00:00,0,0
694709965,1709307139,0,2012-11-01 18:01:27.068000+00:00,0,0
694709965,608423375,0,2012-11-01 18:01:27.068000+00:00,0,0
694709965,955692500,0,2012-11-01 18:01:27.068000+00:00,0,0
694709965,1241270051,0,2012-11-01 18:01:27.068000+00:00,0,0
694709965,2518430453,0,2012-11-01 18:01:27.068000+00:00,1,0
699877746,1006601672,0,2012-07-14 00:36:05.500000+00:00,0,0
699877746,202787484,0,2012-07-14 00:36:05.500000+00:00,1,0
699877746,2442674090,0,2012-07-14 00:45:56.950000+00:00,1,0
699877746,1072889885,0,2012-07-14 00:36:31.620000+00:00,1,0
699877746,1240958240,0,2012-07-14 00:36:05.500000+00:00,0,0
699877746,1985321109,0,2012-07-14 00:36:05.500000+00:00,0,0
699877746,1955207789,0,2012-07-14 00:36:05.500000+00:00,0,0
699877746,1384663745,0,2012-07-14 00:36:05.500000+00:00,0,0
700438783,3849306291,0,2012-11-01 07:13:15.845000+00:00,0,0
700438783,2007279414,0,2012-11-01 07:13:15.845000+00:00,0,0
700438783,1076364848,0,2012-11-01 07:14:52.259000+00:00,1,0
700438783,1269035551,0,2012-11-01 07:13:15.845000+00:00,0,0
700438783,268233790,0,2012-11-01 07:13:15.845000+00:00,1,0
700438783,3103100779,0,2012-11-01 07:48:13.952000+00:00,1,0
700438783,952519340,0,2012-11-01 07:47:48.345000+00:00,1,0
700438783,3776957253,0,2012-11-01 07:13:46.538000+00:00,1,0
700438783,2149464820,0,2012-11-01 07:47:37.732000+00:00,1,0
700438783,1203717384,0,2012-11-01 07:47:44.297000+00:00,1,0
700438783,673098017,0,2012-11-01 07:13:15.845000+00:00,0,0
708073241,1039136952,0,2012-08-17 18:36:28.111000+00:00,0,0
708073241,754337333,0,2012-08-17 18:36:28.111000+00:00,1,0
708073241,112957559,0,2012-08-17 18:36:28.111000+00:00,0,0
708073241,872813215,0,2012-08-17 18:36:28.111000+00:00,0,0
708073241,312133462,1,2012-08-17 18:36:28.111000+00:00,0,0
708073241,4269276292,1,2012-08-17 18:36:28.111000+00:00,0,0
708262477,2142755647,0,2012-10-02 01:11:15.577000+00:00,1,0
708262477,2129505727,0,2012-10-02 01:10:59.230000+00:00,0,0
708262477,1532377761,0,2012-10-02 01:10:59.230000+00:00,0,0
708262477,1044854627,0,2012-10-02 01:10:59.230000+00:00,0,0
708262477,955398943,0,2012-10-02 01:11:14.543000+00:00,1,0
708262477,1600413013,0,2012-10-02 01:10:59.230000+00:00,1,0
708262477,2529072432,0,2012-10-02 01:10:59.230000+00:00,0,0
708262477,719337372,0,2012-10-02 01:10:59.230000+00:00,0,0
709445936,612824362,0,2012-11-11 08:14:07.224000+00:00,0,0
709445936,3171087633,0,2012-11-11 08:14:07.224000+00:00,0,0
709445936,1942387906,0,2012-11-11 08:14:07.224000+00:00,0,0
709445936,1259701213,0,2012-11-11 08:14:07.224000+00:00,0,0
709445936,581011119,0,2012-11-11 08:14:07.224000+00:00,1,0
709445936,1463617028,0,2012-11-11 08:14:07.224000+00:00,0,0
712040216,1076364848,0,2012-11-03 23:15:36.567000+00:00,1,0
712040216,517558243,0,2012-11-03 23:15:36.567000+00:00,0,0
712040216,1902753965,0,2012-11-03 23:15:36.567000+00:00,0,0
712040216,2642707561,0,2012-11-03 23:15:36.567000+00:00,0,0
712040216,2190369261,0,2012-11-03 23:15:36.567000+00:00,0,0
712040216,1548058369,0,2012-11-03 23:15:36.567000+00:00,0,0
715159059,86502595,0,2012-10-04 07:44:46.387000+00:00,1,0
715159059,1536819364,0,2012-10-04 07:44:46.387000+00:00,0,0
715159059,1213078967,0,2012-10-04 07:44:46.387000+00:00,0,0
715159059,2529072432,0,2012-10-04 07:44:46.387000+00:00,0,0
715159059,1390707377,0,2012-10-04 07:44:46.387000+00:00,0,0
715159059,3632072502,0,2012-10-04 07:44:46.387000+00:00,0,0
722675569,4208530995,0,2012-10-30 15:07:45.114000+00:00,1,0
722675569,939765972,0,2012-10-30 15:07:45.114000+00:00,0,0
722675569,3728752947,0,2012-10-30 15:07:45.114000+00:00,0,0
722675569,3594729381,0,2012-10-30 15:07:45.114000+00:00,0,0
722675569,703370904,0,2012-10-30 15:07:45.114000+00:00,0,0
722675569,2498439688,0,2012-10-30 15:07:45.114000+00:00,0,0
723110955,1643443310,0,2012-10-14 03:44:45.710000+00:00,0,0
723110955,1401528678,0,2012-10-14 22:18:29.776000+00:00,0,0
723110955,1515297223,0,2012-10-14 22:18:29.776000+00:00,1,0
723110955,1643443310,0,2012-10-14 22:18:29.776000+00:00,0,0
723110955,3897815885,0,2012-10-14 22:18:29.776000+00:00,0,0
723110955,2236421139,0,2012-10-14 22:18:29.776000+00:00,0,0
723110955,3897815885,0,2012-10-14 03:44:45.710000+00:00,0,0
723110955,102026311,0,2012-10-14 03:44:45.710000+00:00,1,0
723110955,2867772846,0,2012-11-22 18:49:58.223000+00:00,0,0
723110955,4039802758,0,2012-11-22 18:49:58.223000+00:00,0,0
723110955,3867573663,0,2012-10-14 22:18:29.776000+00:00,0,0
723110955,1401528678,0,2012-10-14 03:44:45.710000+00:00,0,0
723110955,2236421139,0,2012-10-14 03:44:45.710000+00:00,0,0
723110955,3867573663,0,2012-10-14 03:44:45.710000+00:00,0,0
724483958,1268441808,0,2012-10-25 20:19:20.017000+00:00,1,0
724483958,3843631351,0,2012-10-25 20:19:20.017000+00:00,0,0
724483958,2311647821,0,2012-10-25 20:30:42.175000+00:00,1,0
724483958,3634712993,0,2012-10-25 20:19:20.017000+00:00,0,0
724483958,3392552803,0,2012-10-25 20:19:20.017000+00:00,0,0
724483958,2636581520,0,2012-10-25 20:19:50.685000+00:00,0,1
724483958,46300535,0,2012-10-25 20:19:20.017000+00:00,0,0
724483958,2224372535,0,2012-10-25 20:19:55.211000+00:00,0,1
724483958,3611263082,0,2012-10-25 20:19:20.017000+00:00,0,0
724978354,3416395266,0,2012-10-26 14:21:28.929000+00:00,0,0
724978354,1211708085,0,2012-10-26 14:21:28.929000+00:00,0,0
724978354,2415873572,0,2012-10-26 14:22:41.574000+00:00,1,0
724978354,2046473726,0,2012-10-26 14:22:20.808000+00:00,1,0
724978354,2795929444,0,2012-10-26 14:22:15.098000+00:00,1,0
724978354,3771702746,0,2012-10-26 14:22:13.530000+00:00,1,0
724978354,1784460112,0,2012-10-26 14:21:49.097000+00:00,1,0
724978354,4145684767,0,2012-10-26 14:21:47.072000+00:00,1,0
724978354,407061424,0,2012-10-26 14:21:28.929000+00:00,0,0
724978354,1865069375,0,2012-10-26 14:21:28.929000+00:00,0,0
724978354,770278298,0,2012-10-26 14:21:42.015000+00:00,1,0
724978354,667121041,0,2012-10-26 14:21:28.929000+00:00,0,0
724978354,2249176184,0,2012-10-29 14:44:07.895000+00:00,1,0
724978354,2357122965,0,2012-10-26 14:21:28.929000+00:00,1,0
724978354,1241270051,0,2012-10-29 14:44:07.895000+00:00,0,0
724978354,3046869585,0,2012-10-29 14:44:07.895000+00:00,0,0
724978354,1865069375,0,2012-10-29 14:44:07.895000+00:00,0,0
724978354,3416395266,0,2012-10-29 14:44:07.895000+00:00,0,0
724978354,3480624055,0,2012-10-29 14:44:07.895000+00:00,0,0
725162516,2890153623,0,2012-11-25 13:37:53.376000+00:00,0,0
725162516,2378068015,0,2012-11-25 13:37:53.376000+00:00,0,0
725162516,3842788897,0,2012-11-25 13:38:02.002000+00:00,1,0
725162516,3629737683,0,2012-11-25 13:37:53.376000+00:00,0,0
725162516,1298679001,0,2012-11-25 13:37:53.376000+00:00,1,0
725162516,2579869852,0,2012-11-25 13:37:57.444000+00:00,1,0
725162516,1417567733,0,2012-11-25 13:37:53.376000+00:00,0,0
728332848,3187969599,1,2012-09-12 20:16:13.745000+00:00,0,0
728332848,317243602,0,2012-09-12 20:16:13.745000+00:00,0,0
728332848,2877182292,0,2012-09-12 20:16:13.745000+00:00,0,0
728332848,2468101903,0,2012-09-12 20:16:13.745000+00:00,0,0
728332848,388117170,0,2012-09-12 20:16:13.745000+00:00,1,0
728332848,579777979,0,2012-09-12 20:16:13.745000+00:00,0,0
732078356,276390533,0,2012-11-24 20:21:27.414000+00:00,0,0
732078356,585897410,0,2012-10-20 19:07:08.437000+00:00,0,0
732078356,1708008861,0,2012-11-24 20:21:27.414000+00:00,0,0
732078356,1468984003,0,2012-10-20 19:07:08.437000+00:00,1,0
732078356,1133783494,0,2012-11-19 22:05:27.004000+00:00,1,0
732078356,2306874322,0,2012-11-19 22:04:33.103000+00:00,1,0
732078356,1311508070,0,2012-10-20 19:07:08.437000+00:00,0,0
732078356,2340895720,0,2012-11-19 22:04:19.546000+00:00,1,0
732078356,1455582876,0,2012-11-19 22:04:13.001000+00:00,0,0
732078356,2289758081,0,2012-11-19 22:04:13.001000+00:00,0,0
732078356,3028497756,0,2012-11-19 22:04:13.001000+00:00,0,0
732078356,3976146754,0,2012-11-19 22:04:13.001000+00:00,0,0
732078356,3216718101,0,2012-10-20 19:07:08.437000+00:00,0,0
732078356,1853823814,0,2012-11-19 22:04:13.001000+00:00,0,0
732078356,1805938462,0,2012-11-19 22:04:13.001000+00:00,1,0
732078356,4032908241,0,2012-10-20 19:07:08.437000+00:00,0,0
732078356,3580637647,0,2012-10-20 19:07:08.437000+00:00,0,0
734292380,1232721487,0,2012-11-10 05:34:15.823000+00:00,0,0
734292380,3991326635,0,2012-11-10 05:34:15.823000+00:00,0,0
734292380,4001306055,0,2012-11-10 05:34:15.823000+00:00,0,0
